seq,timestamp_ns,user_id,item_id,category_id,behavior_code,label,label_valid,is_burst_period
667,6703643262,41,548,41,3,1,1,0
668,6714224239,34,200,28,2,0,1,0
669,6725203266,76,912,95,0,0,1,0
670,6736899922,21,908,33,0,0,1,0
671,6747228552,85,946,2,0,0,1,0
672,6754854612,41,562,84,2,0,1,0
673,6765198792,45,299,10,0,0,1,0
674,6774371587,67,958,23,0,0,1,0
675,6783377732,98,138,99,0,0,1,0
676,6791749254,50,763,81,1,0,1,0
677,6801431160,85,164,84,0,0,1,0
678,6812954088,7,612,35,0,0,1,0
679,6821242228,18,558,11,0,0,1,0
680,6830865466,20,475,4,1,0,1,0
681,6838955847,80,523,69,0,0,1,0
682,6848683350,16,619,51,3,1,1,0
683,6857600303,95,227,74,0,0,1,0
684,6866331049,32,714,63,0,0,1,0
685,6874993238,80,730,81,2,0,1,0
686,6886169396,91,750,3,2,0,1,0
687,6893794834,6,328,71,3,1,1,0
688,6903494225,44,839,18,0,0,1,0
689,6915518699,62,836,12,2,0,1,0
690,6925601513,46,719,95,0,0,1,0
691,6933319283,21,834,53,0,0,1,0
692,6943256528,9,276,79,0,0,1,0
693,6953459410,75,695,29,2,0,1,0
694,6962297940,56,18,7,1,0,1,0
695,6971363153,25,646,66,2,0,1,0
696,6979266133,64,0,14,0,0,1,0
697,6988215220,36,200,0,0,0,1,0
698,6999531346,35,103,22,1,0,1,0
699,7011487743,8,383,3,1,0,1,0
700,7020285734,29,770,13,0,0,1,0
701,7029893093,59,289,44,0,0,1,0
702,7040560852,60,65,39,0,0,1,0
703,7048248623,16,655,59,0,0,1,0
704,7058022939,65,183,30,0,0,1,0
705,7068737154,33,214,77,0,0,1,0
706,7078100616,54,320,16,3,1,1,0
707,7087285148,29,786,56,3,1,1,0
708,7099258162,24,22,31,0,0,1,0
709,7111566325,61,455,53,0,0,1,0
710,7122879558,51,13,49,0,0,1,0
711,7132353882,27,407,78,0,0,1,0
712,7143345981,21,204,58,0,0,1,0
713,7155377192,86,630,30,1,0,1,0
714,7165675113,77,638,74,2,0,1,0
715,7173753639,75,240,92,0,0,1,0
716,7182068061,25,87,49,1,0,1,0
717,7192703873,7,939,63,0,0,1,0
718,7202535129,28,576,18,3,1,1,0
719,7213676900,8,451,99,2,0,1,0
720,7222137552,81,82,48,2,0,1,0
721,7233023296,69,697,86,0,0,1,0
722,7242599771,89,986,88,0,0,1,0
723,7254126161,54,724,20,0,0,1,0
724,7266331976,12,875,10,0,0,1,0
725,7276507456,16,605,72,0,0,1,0
726,7286908548,20,501,47,0,0,1,0
727,7297279122,27,495,17,2,0,1,0
728,7308765402,77,891,70,1,0,1,0
729,7319437784,12,897,15,0,0,1,0
730,7327056365,8,951,85,0,0,1,0
731,7335057955,96,172,33,1,0,1,0
732,7345668646,8,273,2,0,0,1,0
733,7355744154,27,539,53,3,1,1,0
734,7364533621,53,234,98,0,0,1,0
735,7372824266,12,53,9,0,0,1,0
736,7382662643,52,557,12,0,0,1,0
737,7391772116,36,981,80,3,1,1,0
738,7400010070,99,920,2,3,1,1,0
739,7412020649,16,535,28,3,1,1,0
740,7422274562,42,187,89,2,0,1,0
741,7432153469,64,783,46,0,0,1,0
742,7442016631,80,501,52,0,0,1,0
743,7451728180,41,744,33,1,0,1,0
744,7459520755,36,500,24,0,0,1,0
745,7469628377,32,755,56,1,0,1,0
746,7481304803,11,372,99,0,0,1,0
747,7489481099,76,159,74,3,1,1,0
748,7501616451,7,503,71,1,0,1,0
749,7509895334,44,615,66,0,0,1,0
750,7519585255,28,225,27,0,0,1,0
751,7532039837,76,939,89,1,0,1,0
752,7543308787,3,644,55,3,1,1,0
753,7551066141,95,142,31,0,0,1,0
754,7561881399,27,89,70,1,0,1,0
755,7569690016,56,506,44,0,0,1,0
756,7579667764,82,455,67,0,0,1,0
757,7587766270,94,832,48,0,0,1,0
758,7596863123,46,699,56,3,1,1,0
759,7606710816,46,241,25,0,0,1,0
760,7615962314,4,247,53,0,0,1,0
761,7625020740,32,737,14,3,1,1,0
762,7632809960,95,389,37,0,0,1,0
763,7643232665,61,589,73,2,0,1,0
764,7654732118,45,2,93,0,0,1,0
765,7663095777,5,492,32,0,0,1,0
766,7671343629,80,49,10,3,1,1,0
767,7679951439,94,251,47,0,0,1,0
768,7690350472,55,445,75,1,0,1,0
769,7699200062,10,310,81,0,0,1,0
770,7708169855,25,272,42,0,0,1,0
771,7716596070,79,140,7,3,1,1,0
772,7726607980,93,592,58,1,0,1,0
773,7734720161,83,92,85,0,0,1,0
774,7742359388,43,511,27,0,0,1,0
775,7754733584,41,727,41,2,0,1,0
776,7766389588,65,154,92,0,0,1,0
777,7775791328,66,9,99,2,0,1,0
778,7787876274,8,128,31,0,0,1,0
779,7798083458,88,834,83,1,0,1,0
780,7807549188,19,610,90,1,0,1,0
781,7816937717,89,684,92,0,0,1,0
782,7826074392,83,960,0,0,0,1,0
783,7834610283,57,854,9,2,0,1,0
784,7842878159,58,889,64,0,0,1,0
785,7851584343,16,732,67,0,0,1,0
786,7862626158,68,946,20,1,0,1,0
787,7871910164,98,302,70,0,0,1,0
788,7883999863,25,790,83,2,0,1,0
789,7894029695,14,367,18,0,0,1,0
790,7905162327,45,474,67,0,0,1,0
791,7917034679,14,706,23,2,0,1,0
792,7925220947,26,163,97,2,0,1,0
793,7934240540,92,3,66,1,0,1,0
794,7941878226,33,180,22,2,0,1,0
795,7952692570,68,824,59,0,0,1,0
796,7962219890,53,649,39,0,0,1,0
797,7971115686,6,316,83,0,0,1,0
798,7983424731,2,814,67,2,0,1,0
799,7994952633,91,419,40,0,0,1,0
800,8003552210,68,305,29,1,0,1,0
801,8014747937,61,410,50,2,0,1,0
802,8026659824,77,378,46,0,0,1,0
803,8035628743,99,21,84,3,1,1,0
804,8046813847,53,271,58,0,0,1,0
805,8059210646,30,442,33,1,0,1,0
806,8068351878,8,835,47,0,0,1,0
807,8080297696,51,916,64,0,0,1,0
808,8088399587,62,80,87,0,0,1,0
809,8098385257,65,890,69,0,0,1,0
810,8106423234,0,166,56,0,0,1,0
811,8118708042,80,476,72,0,0,1,0
812,8130862461,12,307,2,0,0,1,0
813,8140485288,80,879,46,1,0,1,0
814,8148322657,54,782,99,0,0,1,0
815,8157206532,31,913,82,0,0,1,0
816,8167594289,42,825,32,2,0,1,0
817,8177664404,13,727,58,2,0,1,0
818,8189834836,28,944,39,2,0,1,0
819,8198368504,82,282,79,0,0,1,0
820,8208341703,5,831,61,0,0,1,0
821,8216549878,98,890,42,3,1,1,0
822,8224175233,73,150,1,2,0,1,0
823,8234162344,21,518,77,0,0,1,0
824,8246261753,55,783,82,3,1,1,0
825,8254585512,50,839,96,0,0,1,0
826,8262669522,11,900,26,0,0,1,0
827,8270451218,11,516,56,0,0,1,0
828,8282408553,27,58,32,0,0,1,0
829,8291733517,61,890,65,0,0,1,0
830,8303911600,93,288,12,0,0,1,0
831,8315520102,83,525,86,0,0,1,0
832,8323567321,18,28,23,1,0,1,0
833,8333938977,81,568,7,3,1,1,0
834,8343765706,89,16,65,0,0,1,0
835,8353163589,5,317,40,0,0,1,0
836,8361316344,68,424,48,0,0,1,0
837,8371412178,90,386,9,0,0,1,0
838,8383016577,97,513,23,0,0,1,0
839,8391038731,73,438,38,0,0,1,0
840,8399618256,90,19,90,0,0,1,0
841,8411374402,40,595,98,0,0,1,0
842,8421740471,65,834,5,0,0,1,0
843,8430018038,78,559,69,0,0,1,0
844,8437569745,58,257,28,0,0,1,0
845,8446946890,67,984,9,3,1,1,0
846,8455336383,52,946,47,3,1,1,0
847,8463715842,20,609,29,0,0,1,0
848,8473506978,24,880,44,0,0,1,0
849,8485192202,67,163,82,3,1,1,0
850,8497487666,0,236,45,0,0,1,0
851,8506896577,31,165,16,0,0,1,0
852,8518145106,73,418,84,0,0,1,0
853,8529506880,24,643,92,0,0,1,0
854,8537730738,72,247,91,0,0,1,0
855,8548467642,16,169,49,0,0,1,0
856,8556189194,83,756,22,0,0,1,0
857,8564579049,95,574,96,3,1,1,0
858,8576425706,68,295,74,0,0,1,0
859,8586075911,60,313,32,0,0,1,0
860,8598328900,74,303,9,0,0,1,0
861,8608913462,81,163,58,2,0,1,0
862,8620980163,62,386,73,0,0,1,0
863,8630542250,64,690,80,0,0,1,0
864,8641867508,72,856,38,0,0,1,0
865,8652867209,59,548,8,0,0,1,0
866,8663270818,81,362,59,1,0,1,0
867,8674571133,39,618,36,0,0,1,0
868,8684323774,78,62,21,0,0,1,0
869,8692961185,10,213,6,0,0,1,0
870,8704616664,60,835,91,0,0,1,0
871,8712414650,78,973,37,0,0,1,0
872,8722287598,0,924,4,3,1,1,0
873,8732720575,73,454,66,3,1,1,0
874,8744759745,46,963,68,0,0,1,0
875,8755033482,0,534,24,0,0,1,0
876,8764526051,20,51,87,1,0,1,0
877,8775164153,24,863,4,2,0,1,0
878,8784696969,35,361,57,0,0,1,0
879,8793268953,38,212,60,0,0,1,0
880,8803974181,8,546,38,0,0,1,0
881,8816454318,21,86,80,0,0,1,0
882,8825281360,75,413,56,2,0,1,0
883,8833661214,85,676,86,0,0,1,0
884,8841324401,12,494,22,1,0,1,0
885,8848991928,44,596,65,0,0,1,0
886,8858012301,5,288,29,1,0,1,0
887,8866502422,80,498,77,0,0,1,0
888,8874485864,9,931,33,0,0,1,0
889,8883942738,72,205,38,0,0,1,0
890,8894895552,46,381,27,0,0,1,0
891,8903416988,23,136,46,0,0,1,0
892,8915715781,32,935,46,0,0,1,0
893,8925619014,64,92,47,0,0,1,0
894,8933189477,76,316,28,0,0,1,0
895,8943555934,38,16,70,0,0,1,0
896,8955967342,12,450,6,0,0,1,0
897,8968186126,57,752,61,0,0,1,0
898,8976250556,16,540,31,2,0,1,0
899,8984666036,25,821,27,0,0,1,0
900,8992939988,72,92,85,0,0,1,0
901,9002300959,79,946,70,0,0,1,0
902,9011030417,77,961,40,0,0,1,0
903,9023286414,44,56,17,0,0,1,0
904,9034759727,50,735,7,0,0,1,0
905,9042614781,21,184,35,0,0,1,0
906,9052128798,78,332,44,0,0,1,0
907,9064523738,78,634,92,0,0,1,0
908,9075937135,66,205,63,0,0,1,0
909,9085299340,39,643,59,0,0,1,0
910,9095166662,74,413,1,0,0,1,0
911,9103501102,61,347,30,2,0,1,0
912,9111246246,97,931,7,1,0,1,0
913,9121795562,72,367,44,0,0,1,0
914,9131142147,61,499,80,2,0,1,0
915,9140124942,98,540,58,0,0,1,0
916,9148183923,70,924,57,0,0,1,0
917,9159399852,16,803,85,0,0,1,0
918,9170802760,61,268,10,0,0,1,0
919,9180941199,53,58,56,0,0,1,0
920,9189238256,39,605,93,0,0,1,0
921,9198543774,75,335,80,1,0,1,0
922,9208190448,89,857,22,0,0,1,0
923,9217673295,17,61,37,3,1,1,0
924,9227030891,66,128,93,3,1,1,0
925,9235493343,44,377,12,2,0,1,0
926,9247130068,26,585,52,0,0,1,0
927,9257144467,78,790,69,2,0,1,0
928,9269625406,87,160,27,0,0,1,0
929,9278553395,7,69,20,0,0,1,0
930,9289045015,95,827,45,0,0,1,0
931,9298817774,49,743,28,1,0,1,0
932,9308797791,70,257,7,3,1,1,0
933,9319947070,74,549,47,2,0,1,0
934,9329454408,26,956,30,3,1,1,0
935,9339537393,90,450,90,2,0,1,0
936,9351483853,34,780,34,0,0,1,0
937,9361282207,74,949,74,0,0,1,0
938,9368976046,29,500,34,0,0,1,0
939,9379403099,85,919,48,0,0,1,0
940,9388559141,95,441,98,0,0,1,0
941,9401006937,2,124,9,0,0,1,0
942,9410417269,82,540,18,0,0,1,0
943,9420316415,42,664,19,0,0,1,0
944,9429739382,47,650,97,0,0,1,0
945,9438356756,54,314,4,0,0,1,0
946,9445887013,50,899,41,0,0,1,0
947,9453805842,83,714,31,3,1,1,0
948,9466044044,10,566,53,2,0,1,0
949,9476911895,81,644,86,0,0,1,0
950,9485277151,40,181,73,0,0,1,0
951,9497250598,21,971,21,0,0,1,0
952,9504999863,85,403,49,0,0,1,0
953,9514307265,32,206,11,0,0,1,0
954,9522051142,39,642,27,2,0,1,0
955,9532799282,55,972,65,3,1,1,0
956,9542158279,36,537,74,2,0,1,0
957,9551087569,71,149,19,0,0,1,0
958,9559987338,7,925,80,0,0,1,0
959,9567926777,83,941,61,2,0,1,0
960,9577321331,6,180,86,0,0,1,0
961,9585768603,87,930,50,2,0,1,0
962,9596388337,83,824,7,0,0,1,0
963,9608113726,78,275,52,2,0,1,0
964,9619843933,11,809,93,2,0,1,0
965,9630917191,28,97,49,0,0,1,0
966,9642068552,70,762,19,0,0,1,0
967,9652156103,49,563,14,0,0,1,0
968,9659682719,83,807,71,3,1,1,0
969,9668220937,39,109,63,0,0,1,0
970,9679971104,7,59,9,0,0,1,0
971,9688248739,38,636,12,0,0,1,0
972,9696579996,95,85,3,3,1,1,0
973,9705403169,94,382,87,1,0,1,0
974,9716804572,86,301,95,0,0,1,0
975,9726971553,61,265,39,0,0,1,0
976,9735343088,23,827,61,0,0,1,0
977,9745418694,86,734,94,0,0,1,0
978,9755792218,56,183,97,1,0,1,0
979,9763587817,8,529,75,0,0,1,0
980,9771204658,39,270,78,0,0,1,0
981,9778941726,62,848,31,0,0,1,0
982,9787292887,8,730,84,3,1,1,0
983,9796431733,81,843,43,0,0,1,0
984,9804256667,37,760,98,2,0,1,0
985,9812220977,47,806,67,0,0,1,0
986,9824024654,58,487,12,1,0,1,0
987,9833168563,80,978,76,2,0,1,0
988,9841587697,59,309,3,0,0,1,0
989,9849598859,38,485,62,3,1,1,0
990,9860299309,37,411,2,2,0,1,0
991,9869239660,97,421,71,3,1,1,0
992,9878830673,71,205,31,0,0,1,0
993,9890968043,98,75,48,3,1,1,0
994,9902782409,58,836,61,2,0,1,0
995,9913258439,51,765,84,0,0,1,0
996,9923564723,83,556,41,0,0,1,0
997,9932206175,48,336,53,0,0,1,0
998,9940936971,35,272,23,0,0,1,0
999,9952717399,57,278,45,0,0,1,0
1000,9963036581,71,698,12,0,0,1,0
1001,9974968608,38,472,60,0,0,1,0
1002,9985297653,15,721,16,0,0,1,0
1003,9996255174,29,732,93,3,1,1,0
1004,10006034197,81,566,80,0,0,1,0
1005,10014009475,39,200,51,0,0,1,0
1006,10023029655,73,470,51,1,0,1,0
1007,10033444266,29,648,53,0,0,1,0
1008,10043766105,0,264,31,1,0,1,0
1009,10052403718,14,952,7,0,0,1,0
1010,10061244401,71,320,41,3,1,1,0
1011,10069197623,61,682,94,0,0,1,0
1012,10081098475,16,852,39,0,0,1,0
1013,10091396384,22,945,36,3,1,1,0
1014,10099113698,63,370,10,0,0,1,0
1015,10108996660,87,449,62,0,0,1,0
1016,10117078564,82,5,18,0,0,1,0
1017,10126524101,55,549,36,0,0,1,0
1018,10137552981,67,298,35,0,0,1,0
1019,10146682734,57,287,80,0,0,1,0
1020,10157556041,99,354,55,0,0,1,0
1021,10167578960,27,608,62,0,0,1,0
1022,10178928051,75,933,26,0,0,1,0
1023,10191359818,8,587,30,0,0,1,0
1024,10203684392,87,801,66,0,0,1,0
1025,10213200720,23,281,19,0,0,1,0
1026,10220970866,63,151,4,0,0,1,0
1027,10232413729,66,112,14,1,0,1,0
1028,10244385818,34,686,33,0,0,1,0
1029,10256316493,86,139,86,2,0,1,0
1030,10264455597,3,245,88,0,0,1,0
1031,10273290246,65,148,88,0,0,1,0
1032,10284013499,83,468,61,2,0,1,0
1033,10293714839,96,142,51,0,0,1,0
1034,10302688139,78,983,4,0,0,1,0
1035,10311080154,69,363,46,3,1,1,0
1036,10320231502,86,987,98,0,0,1,0
1037,10329755117,85,962,39,0,0,1,0
1038,10341745341,9,711,74,0,0,1,0
1039,10353888022,60,236,52,1,0,1,0
1040,10362981808,54,236,92,0,0,1,0
1041,10375195007,68,513,64,0,0,1,0
1042,10383487337,59,987,75,0,0,1,0
1043,10391476752,38,958,63,0,0,1,0
1044,10403895913,60,605,72,0,0,1,0
1045,10413401447,94,563,88,1,0,1,0
1046,10425842859,75,110,0,0,0,1,0
1047,10437804761,64,208,21,0,0,1,0
1048,10449430664,37,7,61,2,0,1,0
1049,10459808093,46,601,12,0,0,1,0
1050,10471228460,16,589,44,2,0,1,0
1051,10483159833,5,238,71,0,0,1,0
1052,10491367925,60,794,12,0,0,1,0
1053,10502794615,30,59,5,0,0,1,0
1054,10511465863,68,406,88,3,1,1,0
1055,10523204203,33,985,19,0,0,1,0
1056,10531389706,5,753,17,0,0,1,0
1057,10543667127,3,12,6,0,0,1,0
1058,10551745237,43,490,34,0,0,1,0
1059,10563588936,80,611,34,0,0,1,0
1060,10572024719,31,919,60,3,1,1,0
1061,10581266607,16,354,31,2,0,1,0
1062,10588945608,35,127,13,0,0,1,0
1063,10599572630,36,835,39,0,0,1,0
1064,10611363077,58,189,3,0,0,1,0
1065,10621861188,44,236,65,0,0,1,0
1066,10631397691,30,782,42,0,0,1,0
1067,10641307100,30,775,70,3,1,1,0
1068,10650717317,56,229,17,0,0,1,0
1069,10662631328,68,609,42,1,0,1,0
1070,10671190493,44,901,55,0,0,1,0
1071,10680740546,3,287,17,1,0,1,0
1072,10690059777,14,456,73,0,0,1,0
1073,10698448475,83,446,66,0,0,1,0
1074,10709828798,10,958,67,1,0,1,0
1075,10717771042,80,415,85,1,0,1,0
1076,10725678449,69,758,10,0,0,1,0
1077,10734806099,76,392,59,3,1,1,0
1078,10744649235,75,529,72,0,0,1,0
1079,10753869679,22,174,68,0,0,1,0
1080,10765348645,46,29,24,0,0,1,0
1081,10777001212,27,367,24,0,0,1,0
1082,10785116628,73,493,57,2,0,1,0
1083,10796771932,93,24,77,0,0,1,0
1084,10808179229,98,777,98,0,0,1,0
1085,10819814545,74,213,44,0,0,1,0
1086,10831637296,6,893,63,0,0,1,0
1087,10844012513,1,53,74,3,1,1,0
1088,10852873938,15,482,58,0,0,1,0
1089,10861943658,89,363,46,3,1,1,0
1090,10873015045,47,332,3,0,0,1,0
1091,10881424255,1,282,78,0,0,1,0
1092,10893392908,71,574,11,3,1,1,0
1093,10905021692,12,62,80,2,0,1,0
1094,10915575072,35,89,79,2,0,1,0
1095,10924008548,35,925,22,0,0,1,0
1096,10934458762,15,179,36,0,0,1,0
1097,10942135117,28,430,45,0,0,1,0
1098,10952834156,51,164,26,0,0,1,0
1099,10963821535,54,280,69,0,0,1,0
1100,10972405844,62,223,15,0,0,1,0
1101,10983574865,17,44,18,0,0,1,0
1102,10992905179,86,829,92,2,0,1,0
1103,11005381742,99,366,35,2,0,1,0
1104,11017811168,72,549,69,0,0,1,0
1105,11028146911,78,387,49,2,0,1,0
1106,11036230421,81,637,74,0,0,1,0
1107,11048509393,36,299,33,0,0,1,0
1108,11059070735,76,134,67,3,1,1,0
1109,11067612301,18,383,34,0,0,1,0
1110,11076731583,56,606,52,0,0,1,0
1111,11088673554,31,137,1,0,0,1,0
1112,11099226961,65,143,15,0,0,1,0
1113,11111054513,45,906,84,0,0,1,0
1114,11119254783,3,305,11,0,0,1,0
1115,11126947241,94,347,95,0,0,1,0
1116,11136371023,64,385,23,0,0,1,0
1117,11147973576,3,970,39,0,0,1,0
1118,11156824426,49,11,66,0,0,1,0
1119,11165200762,26,655,1,0,0,1,0
1120,11177629869,59,677,27,0,0,1,0
1121,11189201736,24,297,39,0,0,1,0
1122,11200930192,96,373,41,0,0,1,0
1123,11208921407,46,236,21,0,0,1,0
1124,11216743305,56,282,40,2,0,1,0
1125,11224298050,79,600,65,0,0,1,0
1126,11233916269,11,857,72,0,0,1,0
1127,11244762414,9,687,19,0,0,1,0
1128,11254912846,38,434,35,0,0,1,0
1129,11264986543,23,670,56,0,0,1,0
1130,11273431283,77,155,83,0,0,1,0
1131,11281073440,23,868,17,0,0,1,0
1132,11290036043,87,149,69,0,0,1,0
1133,11298722880,35,205,79,3,1,1,0
1134,11308713152,60,940,35,3,1,1,0
1135,11320088162,19,662,95,3,1,1,0
1136,11331449769,15,754,77,0,0,1,0
1137,11343384084,94,911,80,0,0,1,0
1138,11354895802,86,557,31,0,0,1,0
1139,11364237448,14,555,97,0,0,1,0
1140,11373333694,4,615,77,0,0,1,0
1141,11382813440,78,784,91,2,0,1,0
1142,11391610013,82,982,31,0,0,1,0
1143,11400614913,39,200,28,2,0,1,0
1144,11412722678,69,961,44,2,0,1,0
1145,11420500782,68,71,0,0,0,1,0
1146,11432126061,83,586,38,0,0,1,0
1147,11442296553,53,53,89,0,0,1,0
1148,11452730870,15,962,64,3,1,1,0
1149,11461776934,57,705,28,0,0,1,0
1150,11472654114,83,111,50,0,0,1,0
1151,11482737350,32,474,75,0,0,1,0
1152,11490909336,83,786,90,1,0,1,0
1153,11499693619,44,440,85,1,0,1,0
1154,11508696680,91,42,82,0,0,1,0
1155,11518727793,71,857,25,0,0,1,0
1156,11527768812,22,136,19,0,0,1,0
1157,11535331826,55,434,11,0,0,1,0
1158,11547364715,78,41,26,0,0,1,0
1159,11555221493,10,274,63,0,0,1,0
1160,11567575994,5,368,41,0,0,1,0
1161,11579796052,91,51,46,2,0,1,0
1162,11589322871,6,920,11,0,0,1,0
1163,11597555593,25,628,36,1,0,1,0
1164,11606256440,45,888,12,1,0,1,0
1165,11614972493,88,952,3,2,0,1,0
1166,11623863091,74,365,10,3,1,1,0
1167,11635138793,91,428,22,3,1,1,0
1168,11646444514,27,920,53,0,0,1,0
1169,11654254949,28,781,77,0,0,1,0
1170,11665485319,34,719,29,0,0,1,0
1171,11676914004,92,216,50,2,0,1,0
1172,11686182697,46,243,37,0,0,1,0
1173,11698195954,63,518,21,2,0,1,0
1174,11710169978,80,329,9,3,1,1,0
1175,11722270527,56,986,51,0,0,1,0
1176,11734569939,32,187,33,0,0,1,0
1177,11746076328,3,729,3,1,0,1,0
1178,11755140153,0,456,60,0,0,1,0
1179,11764164784,34,978,35,0,0,1,0
1180,11774488762,49,282,31,0,0,1,0
1181,11782895157,77,507,28,0,0,1,0
1182,11793819151,15,186,30,0,0,1,0
1183,11802289429,3,303,45,0,0,1,0
1184,11812099037,89,643,29,0,0,1,0
1185,11821291774,29,107,11,0,0,1,0
1186,11830216247,93,692,70,0,0,1,0
1187,11838734701,0,89,5,0,0,1,0
1188,11850113252,69,597,18,0,0,1,0
1189,11859289896,17,541,41,0,0,1,0
1190,11870092819,32,629,93,0,0,1,0
1191,11881149416,26,404,75,0,0,1,0
1192,11890378198,28,769,51,0,0,1,0
1193,11898133856,43,721,37,0,0,1,0
1194,11906385849,36,522,67,3,1,1,0
1195,11917988597,81,983,21,0,0,1,0
1196,11928063066,65,425,24,2,0,1,0
1197,11939491273,56,862,13,0,0,1,0
1198,11949821787,38,630,48,0,0,1,0
1199,11961588186,8,452,86,0,0,1,0
1200,11969990659,68,250,38,1,0,1,0
1201,11980163421,14,878,2,0,0,1,0
1202,11987753561,82,974,34,1,0,1,0
1203,11999000523,5,66,7,0,0,1,0
1204,12009916926,7,174,3,2,0,1,0
1205,12021038346,50,135,86,0,0,1,0
1206,12033178585,15,8,59,0,0,1,0
1207,12042187975,77,838,97,3,1,1,0
1208,12054158731,40,427,0,3,1,1,0
1209,12063241432,9,711,55,3,1,1,0
1210,12071758929,88,493,77,3,1,1,0
1211,12081458247,40,170,5,0,0,1,0
1212,12090321380,68,140,42,3,1,1,0
1213,12100032510,77,443,62,0,0,1,0
1214,12112121109,56,154,31,0,0,1,0
1215,12122058696,8,731,96,0,0,1,0
1216,12132856969,67,322,25,0,0,1,0
1217,12141509760,7,431,93,0,0,1,0
1218,12149841395,44,117,81,0,0,1,0
1219,12157572809,81,812,46,0,0,1,0
1220,12168475671,62,760,54,1,0,1,0
1221,12178999517,74,308,25,2,0,1,0
1222,12186705768,13,727,64,2,0,1,0
1223,12198275869,50,662,55,1,0,1,0
1224,12207500723,18,731,91,0,0,1,0
1225,12217494053,59,539,51,0,0,1,0
1226,12227829676,48,591,37,3,1,1,0
1227,12236158087,76,309,21,0,0,1,0
1228,12244505492,15,839,54,0,0,1,0
1229,12255406939,85,84,24,2,0,1,0
1230,12263317165,64,63,86,0,0,1,0
1231,12275668204,42,157,76,1,0,1,0
1232,12287620868,17,614,22,0,0,1,0
1233,12299943349,90,87,46,0,0,1,0
1234,12309037851,39,49,47,0,0,1,0
1235,12318611797,83,648,56,0,0,1,0
1236,12329259684,30,812,76,0,0,1,0
1237,12341616120,48,603,16,0,0,1,0
1238,12353733872,27,57,40,0,0,1,0
1239,12362912204,5,549,5,3,1,1,0
1240,12375395821,44,167,2,0,0,1,0
1241,12385824606,98,959,87,0,0,1,0
1242,12397541409,34,152,44,2,0,1,0
1243,12409101035,48,481,88,2,0,1,0
1244,12417968099,15,527,53,0,0,1,0
1245,12430182485,72,480,33,0,0,1,0
1246,12440960747,79,401,33,0,0,1,0
1247,12448894544,88,20,69,0,0,1,0
1248,12458178638,95,9,29,2,0,1,0
1249,12469975722,17,328,94,0,0,1,0
1250,12478328881,14,520,8,0,0,1,0
1251,12488434208,25,142,98,3,1,1,0
1252,12497903620,51,787,78,1,0,1,0
1253,12505832176,17,771,41,2,0,1,0
1254,12513828408,73,7,66,0,0,1,0
1255,12525199648,62,989,10,0,0,1,0
1256,12534724259,98,375,12,3,1,1,0
1257,12543203194,11,72,51,0,0,1,0
1258,12552963985,70,571,22,0,0,1,0
1259,12564544775,39,668,77,2,0,1,0
1260,12573048285,89,734,88,1,0,1,0
1261,12584745384,30,182,80,3,1,1,0
1262,12594176257,1,870,91,3,1,1,0
1263,12604866115,69,593,74,0,0,1,0
1264,12616783453,83,955,82,1,0,1,0
1265,12628791316,61,360,67,1,0,1,0
1266,12638485674,14,546,54,1,0,1,0
1267,12650038253,13,518,29,0,0,1,0
1268,12661422428,82,110,50,1,0,1,0
1269,12670462091,71,499,82,0,0,1,0
1270,12679782935,41,972,6,0,0,1,0
1271,12688403738,26,920,5,1,0,1,0
1272,12699768598,23,125,24,0,0,1,0
1273,12710752576,54,537,97,0,0,1,0
1274,12718638789,27,188,77,2,0,1,0
1275,12729135033,50,565,55,3,1,1,0
1276,12737313099,93,787,95,3,1,1,0
1277,12748367283,85,620,0,2,0,1,0
1278,12757382792,28,707,34,1,0,1,0
1279,12768750031,2,518,26,0,0,1,0
1280,12777373301,0,171,86,0,0,1,0
1281,12788581502,40,884,32,2,0,1,0
1282,12799506140,49,208,98,0,0,1,0
1283,12810649534,47,371,46,2,0,1,0
1284,12818320811,61,446,60,0,0,1,0
1285,12829094562,30,627,22,0,0,1,0
1286,12837976272,81,78,69,0,0,1,0
1287,12847695059,26,246,7,0,0,1,0
1288,12857995233,78,972,97,0,0,1,0
1289,12868061053,87,927,93,3,1,1,0
1290,12876505514,12,888,92,3,1,1,0
1291,12888336486,97,926,63,0,0,1,0
1292,12897200845,24,346,53,0,0,1,0
1293,12909154170,1,600,55,0,0,1,0
1294,12918016686,93,444,21,0,0,1,0
1295,12926846471,34,127,42,2,0,1,0
1296,12939247837,16,129,3,0,0,1,0
1297,12947903770,84,389,80,0,0,1,0
1298,12958708877,88,447,15,0,0,1,0
1299,12971006804,50,712,68,0,0,1,0
1300,12979481916,41,874,99,0,0,1,0
1301,12987431729,85,673,54,2,0,1,0
1302,12995482967,28,960,96,0,0,1,0
1303,13005878074,0,124,81,0,0,1,0
1304,13014395449,26,160,27,0,0,1,0
1305,13022710110,54,317,79,0,0,1,0
1306,13032023463,33,471,55,0,0,1,0
1307,13043949884,12,972,42,0,0,1,0
1308,13053593068,38,78,17,2,0,1,0
1309,13063122409,22,761,97,0,0,1,0
1310,13074102208,57,145,6,0,0,1,0
1311,13082482640,39,51,28,0,0,1,0
1312,13094805418,20,430,75,0,0,1,0
1313,13104495420,41,197,19,0,0,1,0
1314,13112961745,87,240,23,0,0,1,0
1315,13122269062,46,830,56,0,0,1,0
