seq,timestamp_ns,user_id,item_id,category_id,behavior_code,amount,label,label_valid,is_burst_period
496,1493597166000000000,0,0,0,0,9.99,0,1,0
497,1493597166000000000,0,0,0,0,97.47,0,1,0
498,1493597167000000000,0,0,0,0,1.29,0,1,0
499,1493597168000000000,0,0,0,0,1.98,0,1,0
500,1493597168000000000,0,0,0,0,1.98,0,1,0
501,1493597169000000000,0,0,0,0,1.98,0,1,0
502,1493597169000000000,0,0,0,0,32.63,0,1,0
503,1493597169000000000,0,0,0,0,1.0,0,1,0
504,1493597170000000000,0,0,0,0,4.79,0,1,0
505,1493597173000000000,0,0,0,0,10.29,0,1,0
506,1493597173000000000,0,0,0,0,1.79,0,1,0
507,1493597175000000000,0,0,0,0,29.18,0,1,0
508,1493597176000000000,0,0,0,0,12.89,0,1,0
509,1493597176000000000,0,0,0,0,4.45,0,1,0
510,1493597176000000000,0,0,0,0,11.39,0,1,0
511,1493597177000000000,0,0,0,0,40.83,0,1,0
512,1493597178000000000,0,0,0,0,85.25,0,1,0
513,1493597179000000000,0,0,0,0,881.13,0,1,0
514,1493597180000000000,0,0,0,0,0.0,0,1,0
515,1493597180000000000,0,0,0,0,9.99,0,1,0
516,1493597182000000000,0,0,0,0,45.38,0,1,0
517,1493597183000000000,0,0,0,0,17.99,0,1,0
518,1493597183000000000,0,0,0,0,16.0,0,1,0
519,1493597184000000000,0,0,0,0,510.22,0,1,0
520,1493597186000000000,0,0,0,0,1.0,0,1,0
521,1493597186000000000,0,0,0,0,575.33,0,1,0
522,1493597187000000000,0,0,0,0,10.0,0,1,0
523,1493597188000000000,0,0,0,0,12.99,0,1,0
524,1493597188000000000,0,0,0,0,9.99,0,1,0
525,1493597189000000000,0,0,0,0,8.93,0,1,0
526,1493597189000000000,0,0,0,0,29.95,0,1,0
527,1493597191000000000,0,0,0,0,27.7,0,1,0
528,1493597192000000000,0,0,0,0,82.29,0,1,0
529,1493597193000000000,0,0,0,0,64.04,0,1,0
530,1493597194000000000,0,0,0,0,1.0,0,1,0
531,1493597194000000000,0,0,0,0,1.55,0,1,0
532,1493597199000000000,0,0,0,0,15.19,0,1,0
533,1493597202000000000,0,0,0,0,0.01,0,1,0
534,1493597203000000000,0,0,0,0,15.0,0,1,0
535,1493597203000000000,0,0,0,0,52.4,0,1,0
536,1493597203000000000,0,0,0,0,0.0,0,1,0
537,1493597203000000000,0,0,0,0,411.88,0,1,0
538,1493597204000000000,0,0,0,0,0.99,0,1,0
539,1493597205000000000,0,0,0,0,27.13,0,1,0
540,1493597206000000000,0,0,0,0,1.98,0,1,0
541,1493597206000000000,0,0,0,0,0.0,1,1,0
542,1493597206000000000,0,0,0,0,46.68,0,1,0
543,1493597207000000000,0,0,0,0,146.25,0,1,0
544,1493597208000000000,0,0,0,0,7.3,0,1,0
545,1493597209000000000,0,0,0,0,0.77,0,1,0
546,1493597209000000000,0,0,0,0,72.0,0,1,0
547,1493597210000000000,0,0,0,0,39.77,0,1,0
548,1493597210000000000,0,0,0,0,56.09,0,1,0
549,1493597210000000000,0,0,0,0,0.89,0,1,0
550,1493597211000000000,0,0,0,0,10.0,0,1,0
551,1493597211000000000,0,0,0,0,235.7,0,1,0
552,1493597213000000000,0,0,0,0,57.5,0,1,0
553,1493597213000000000,0,0,0,0,30.0,0,1,0
554,1493597213000000000,0,0,0,0,40.0,0,1,0
555,1493597214000000000,0,0,0,0,29.99,0,1,0
556,1493597214000000000,0,0,0,0,1.0,0,1,0
557,1493597215000000000,0,0,0,0,24.02,0,1,0
558,1493597217000000000,0,0,0,0,8.61,0,1,0
559,1493597217000000000,0,0,0,0,29.99,0,1,0
560,1493597217000000000,0,0,0,0,0.89,0,1,0
561,1493597221000000000,0,0,0,0,1.0,0,1,0
562,1493597221000000000,0,0,0,0,12.41,0,1,0
563,1493597221000000000,0,0,0,0,10.69,0,1,0
564,1493597222000000000,0,0,0,0,60.92,0,1,0
565,1493597223000000000,0,0,0,0,43.34,0,1,0
566,1493597223000000000,0,0,0,0,3.75,0,1,0
567,1493597225000000000,0,0,0,0,3.59,0,1,0
568,1493597226000000000,0,0,0,0,16.19,0,1,0
569,1493597226000000000,0,0,0,0,4.95,0,1,0
570,1493597227000000000,0,0,0,0,10.0,0,1,0
571,1493597227000000000,0,0,0,0,246.96,0,1,0
572,1493597227000000000,0,0,0,0,12.98,0,1,0
573,1493597227000000000,0,0,0,0,11.36,0,1,0
574,1493597227000000000,0,0,0,0,539.17,0,1,0
575,1493597230000000000,0,0,0,0,0.0,0,1,0
576,1493597230000000000,0,0,0,0,2.31,0,1,0
577,1493597230000000000,0,0,0,0,30.0,0,1,0
578,1493597232000000000,0,0,0,0,102.13,0,1,0
579,1493597232000000000,0,0,0,0,22.03,0,1,0
580,1493597233000000000,0,0,0,0,34.27,0,1,0
581,1493597233000000000,0,0,0,0,5.31,0,1,0
582,1493597234000000000,0,0,0,0,25.03,0,1,0
583,1493597236000000000,0,0,0,0,15.8,0,1,0
584,1493597238000000000,0,0,0,0,2.0,0,1,0
585,1493597238000000000,0,0,0,0,8.49,0,1,0
586,1493597239000000000,0,0,0,0,0.77,0,1,0
587,1493597239000000000,0,0,0,0,3.67,0,1,0
588,1493597241000000000,0,0,0,0,50.0,0,1,0
589,1493597241000000000,0,0,0,0,9.27,0,1,0
590,1493597242000000000,0,0,0,0,2.23,0,1,0
591,1493597242000000000,0,0,0,0,77.98,0,1,0
592,1493597243000000000,0,0,0,0,46.77,0,1,0
593,1493597244000000000,0,0,0,0,399.07,0,1,0
594,1493597246000000000,0,0,0,0,17.99,0,1,0
595,1493597246000000000,0,0,0,0,64.0,0,1,0
596,1493597248000000000,0,0,0,0,11.99,0,1,0
597,1493597249000000000,0,0,0,0,10.2,0,1,0
598,1493597250000000000,0,0,0,0,75.65,0,1,0
599,1493597252000000000,0,0,0,0,49.98,0,1,0
600,1493597253000000000,0,0,0,0,92.91,0,1,0
601,1493597254000000000,0,0,0,0,9.65,0,1,0
602,1493597255000000000,0,0,0,0,1.98,0,1,0
603,1493597257000000000,0,0,0,0,121.48,0,1,0
604,1493597257000000000,0,0,0,0,2.72,0,1,0
605,1493597258000000000,0,0,0,0,13.0,0,1,0
606,1493597259000000000,0,0,0,0,6.99,0,1,0
607,1493597259000000000,0,0,0,0,2.99,0,1,0
608,1493597260000000000,0,0,0,0,50.78,0,1,0
609,1493597260000000000,0,0,0,0,13.49,0,1,0
610,1493597260000000000,0,0,0,0,79.0,0,1,0
611,1493597260000000000,0,0,0,0,2.85,0,1,0
612,1493597262000000000,0,0,0,0,13.99,0,1,0
613,1493597263000000000,0,0,0,0,55.0,0,1,0
614,1493597263000000000,0,0,0,0,37.57,0,1,0
615,1493597263000000000,0,0,0,0,1.0,0,1,0
616,1493597264000000000,0,0,0,0,11.99,0,1,0
617,1493597264000000000,0,0,0,0,1.48,0,1,0
618,1493597265000000000,0,0,0,0,7.69,0,1,0
619,1493597266000000000,0,0,0,0,20.0,0,1,0
620,1493597271000000000,0,0,0,0,48.0,0,1,0
621,1493597272000000000,0,0,0,0,59.88,0,1,0
622,1493597272000000000,0,0,0,0,529.0,1,1,0
623,1493597272000000000,0,0,0,0,17.57,0,1,0
624,1493597272000000000,0,0,0,0,0.92,0,1,0
625,1493597276000000000,0,0,0,0,1.0,0,1,0
626,1493597277000000000,0,0,0,0,9.51,0,1,0
627,1493597278000000000,0,0,0,0,1.79,0,1,0
628,1493597278000000000,0,0,0,0,10.0,0,1,0
629,1493597278000000000,0,0,0,0,79.0,0,1,0
630,1493597279000000000,0,0,0,0,1.0,0,1,0
631,1493597280000000000,0,0,0,0,0.75,0,1,0
632,1493597280000000000,0,0,0,0,732.0,0,1,0
633,1493597281000000000,0,0,0,0,1015.61,0,1,0
634,1493597281000000000,0,0,0,0,11.5,0,1,0
635,1493597283000000000,0,0,0,0,20.74,0,1,0
636,1493597283000000000,0,0,0,0,4.42,0,1,0
637,1493597284000000000,0,0,0,0,99.9,0,1,0
638,1493597284000000000,0,0,0,0,1.0,0,1,0
639,1493597284000000000,0,0,0,0,158.0,0,1,0
640,1493597284000000000,0,0,0,0,49.9,0,1,0
641,1493597287000000000,0,0,0,0,7.48,0,1,0
642,1493597287000000000,0,0,0,0,91.76,0,1,0
643,1493597287000000000,0,0,0,0,8.99,0,1,0
644,1493597288000000000,0,0,0,0,64.99,0,1,0
645,1493597289000000000,0,0,0,0,139.75,0,1,0
646,1493597290000000000,0,0,0,0,254.41,0,1,0
647,1493597290000000000,0,0,0,0,3.44,0,1,0
648,1493597291000000000,0,0,0,0,18.45,0,1,0
649,1493597291000000000,0,0,0,0,9.99,0,1,0
650,1493597291000000000,0,0,0,0,10.0,0,1,0
651,1493597292000000000,0,0,0,0,632.4,0,1,0
652,1493597293000000000,0,0,0,0,67.94,0,1,0
653,1493597294000000000,0,0,0,0,54.99,0,1,0
654,1493597295000000000,0,0,0,0,834.84,0,1,0
655,1493597296000000000,0,0,0,0,16.5,0,1,0
656,1493597296000000000,0,0,0,0,50.99,0,1,0
657,1493597296000000000,0,0,0,0,29.0,0,1,0
658,1493597297000000000,0,0,0,0,8.83,0,1,0
659,1493597298000000000,0,0,0,0,5.0,0,1,0
660,1493597299000000000,0,0,0,0,1.98,0,1,0
661,1493597299000000000,0,0,0,0,22.83,0,1,0
662,1493597299000000000,0,0,0,0,92.82,0,1,0
663,1493597301000000000,0,0,0,0,3.0,0,1,0
664,1493597302000000000,0,0,0,0,45.56,0,1,0
665,1493597303000000000,0,0,0,0,712.82,0,1,0
666,1493597303000000000,0,0,0,0,268.93,0,1,0
667,1493597304000000000,0,0,0,0,24.9,0,1,0
668,1493597308000000000,0,0,0,0,2.27,0,1,0
669,1493597309000000000,0,0,0,0,22.77,0,1,0
670,1493597309000000000,0,0,0,0,114.0,0,1,0
671,1493597309000000000,0,0,0,0,6.99,0,1,0
672,1493597309000000000,0,0,0,0,8.28,0,1,0
673,1493597310000000000,0,0,0,0,35.93,0,1,0
674,1493597310000000000,0,0,0,0,1.99,0,1,0
675,1493597311000000000,0,0,0,0,8.93,0,1,0
676,1493597311000000000,0,0,0,0,37.96,0,1,0
677,1493597312000000000,0,0,0,0,80.0,0,1,0
678,1493597313000000000,0,0,0,0,4.69,0,1,0
679,1493597313000000000,0,0,0,0,7.0,0,1,0
680,1493597313000000000,0,0,0,0,1.0,0,1,0
681,1493597313000000000,0,0,0,0,64.0,0,1,0
682,1493597314000000000,0,0,0,0,36.61,0,1,0
683,1493597314000000000,0,0,0,0,30.49,0,1,0
684,1493597317000000000,0,0,0,0,10.0,0,1,0
685,1493597317000000000,0,0,0,0,59.9,0,1,0
686,1493597318000000000,0,0,0,0,4.45,0,1,0
687,1493597318000000000,0,0,0,0,9.99,0,1,0
688,1493597319000000000,0,0,0,0,0.89,0,1,0
689,1493597321000000000,0,0,0,0,69.99,0,1,0
690,1493597322000000000,0,0,0,0,39.05,0,1,0
691,1493597323000000000,0,0,0,0,42.64,0,1,0
692,1493597323000000000,0,0,0,0,15.19,0,1,0
693,1493597324000000000,0,0,0,0,37.89,0,1,0
694,1493597324000000000,0,0,0,0,52.05,0,1,0
695,1493597325000000000,0,0,0,0,59.9,0,1,0
696,1493597325000000000,0,0,0,0,79.54,0,1,0
697,1493597328000000000,0,0,0,0,3.71,0,1,0
698,1493597328000000000,0,0,0,0,25.41,0,1,0
699,1493597329000000000,0,0,0,0,1.5,0,1,0
700,1493597330000000000,0,0,0,0,1.98,0,1,0
701,1493597330000000000,0,0,0,0,9.72,0,1,0
702,1493597330000000000,0,0,0,0,1.0,0,1,0
703,1493597330000000000,0,0,0,0,12.0,0,1,0
704,1493597332000000000,0,0,0,0,75.17,0,1,0
705,1493597332000000000,0,0,0,0,17.99,0,1,0
706,1493597333000000000,0,0,0,0,291.36,0,1,0
707,1493597334000000000,0,0,0,0,25.0,0,1,0
708,1493597335000000000,0,0,0,0,30.41,0,1,0
709,1493597335000000000,0,0,0,0,8.5,0,1,0
710,1493597336000000000,0,0,0,0,15.0,0,1,0
711,1493597336000000000,0,0,0,0,0.89,0,1,0
712,1493597336000000000,0,0,0,0,102.0,0,1,0
713,1493597337000000000,0,0,0,0,27.34,0,1,0
714,1493597338000000000,0,0,0,0,158.0,0,1,0
715,1493597339000000000,0,0,0,0,1.0,0,1,0
716,1493597339000000000,0,0,0,0,35.64,0,1,0
717,1493597339000000000,0,0,0,0,1.29,0,1,0
718,1493597341000000000,0,0,0,0,67.1,0,1,0
719,1493597343000000000,0,0,0,0,2.98,0,1,0
720,1493597344000000000,0,0,0,0,11.46,0,1,0
721,1493597345000000000,0,0,0,0,3.98,0,1,0
722,1493597347000000000,0,0,0,0,6.85,0,1,0
723,1493597347000000000,0,0,0,0,1.48,0,1,0
724,1493597348000000000,0,0,0,0,41.96,0,1,0
725,1493597348000000000,0,0,0,0,24.99,0,1,0
726,1493597349000000000,0,0,0,0,530.85,0,1,0
727,1493597349000000000,0,0,0,0,30.0,0,1,0
728,1493597350000000000,0,0,0,0,74.22,0,1,0
729,1493597350000000000,0,0,0,0,16.83,0,1,0
730,1493597350000000000,0,0,0,0,2.99,0,1,0
731,1493597350000000000,0,0,0,0,2.67,0,1,0
732,1493597350000000000,0,0,0,0,317.25,0,1,0
733,1493597351000000000,0,0,0,0,23.97,0,1,0
734,1493597351000000000,0,0,0,0,8.84,0,1,0
735,1493597352000000000,0,0,0,0,5.95,0,1,0
736,1493597353000000000,0,0,0,0,986.31,0,1,0
737,1493597353000000000,0,0,0,0,10.08,0,1,0
738,1493597354000000000,0,0,0,0,35.95,0,1,0
739,1493597355000000000,0,0,0,0,11.22,0,1,0
740,1493597356000000000,0,0,0,0,206.77,0,1,0
741,1493597357000000000,0,0,0,0,1.0,0,1,0
742,1493597357000000000,0,0,0,0,11.45,0,1,0
743,1493597357000000000,0,0,0,0,3.95,0,1,0
744,1493597358000000000,0,0,0,0,17.68,0,1,0
745,1493597359000000000,0,0,0,0,22.24,0,1,0
746,1493597359000000000,0,0,0,0,9.23,0,1,0
747,1493597359000000000,0,0,0,0,242.15,0,1,0
748,1493597359000000000,0,0,0,0,50.2,0,1,0
749,1493597359000000000,0,0,0,0,8.99,0,1,0
750,1493597360000000000,0,0,0,0,9.99,0,1,0
751,1493597361000000000,0,0,0,0,149.9,0,1,0
752,1493597361000000000,0,0,0,0,0.89,0,1,0
753,1493597362000000000,0,0,0,0,10.99,0,1,0
754,1493597364000000000,0,0,0,0,48.0,0,1,0
755,1493597364000000000,0,0,0,0,9.99,0,1,0
756,1493597364000000000,0,0,0,0,12.9,0,1,0
757,1493597366000000000,0,0,0,0,18.56,0,1,0
758,1493597369000000000,0,0,0,0,15.25,0,1,0
759,1493597371000000000,0,0,0,0,9.99,0,1,0
760,1493597371000000000,0,0,0,0,2.89,0,1,0
761,1493597372000000000,0,0,0,0,158.0,0,1,0
762,1493597372000000000,0,0,0,0,8.98,0,1,0
763,1493597374000000000,0,0,0,0,12.0,0,1,0
764,1493597374000000000,0,0,0,0,131.37,0,1,0
765,1493597374000000000,0,0,0,0,0.76,0,1,0
766,1493597374000000000,0,0,0,0,1.29,0,1,0
767,1493597375000000000,0,0,0,0,26.72,0,1,0
768,1493597379000000000,0,0,0,0,80.0,0,1,0
769,1493597379000000000,0,0,0,0,5.98,0,1,0
770,1493597380000000000,0,0,0,0,12.36,0,1,0
771,1493597381000000000,0,0,0,0,13.79,0,1,0
772,1493597381000000000,0,0,0,0,145.56,0,1,0
773,1493597382000000000,0,0,0,0,18.0,0,1,0
774,1493597383000000000,0,0,0,0,10.77,0,1,0
775,1493597386000000000,0,0,0,0,4.49,0,1,0
776,1493597386000000000,0,0,0,0,29.56,0,1,0
777,1493597388000000000,0,0,0,0,275.89,0,1,0
778,1493597388000000000,0,0,0,0,0.01,0,1,0
779,1493597389000000000,0,0,0,0,1.0,0,1,0
780,1493597389000000000,0,0,0,0,15.0,0,1,0
781,1493597390000000000,0,0,0,0,50.0,0,1,0
782,1493597392000000000,0,0,0,0,470.88,0,1,0
783,1493597393000000000,0,0,0,0,2.69,0,1,0
784,1493597397000000000,0,0,0,0,11.46,0,1,0
785,1493597398000000000,0,0,0,0,605.5,0,1,0
786,1493597399000000000,0,0,0,0,0.99,0,1,0
787,1493597399000000000,0,0,0,0,55.61,0,1,0
788,1493597400000000000,0,0,0,0,0.89,0,1,0
789,1493597400000000000,0,0,0,0,11.98,0,1,0
790,1493597400000000000,0,0,0,0,2.72,0,1,0
791,1493597402000000000,0,0,0,0,120.02,0,1,0
792,1493597404000000000,0,0,0,0,1.79,0,1,0
793,1493597404000000000,0,0,0,0,26.57,0,1,0
794,1493597404000000000,0,0,0,0,10.8,0,1,0
795,1493597404000000000,0,0,0,0,79.95,0,1,0
796,1493597405000000000,0,0,0,0,10.0,0,1,0
797,1493597405000000000,0,0,0,0,134.7,0,1,0
798,1493597405000000000,0,0,0,0,17.5,0,1,0
799,1493597407000000000,0,0,0,0,69.99,0,1,0
800,1493597408000000000,0,0,0,0,15.0,0,1,0
801,1493597408000000000,0,0,0,0,11.97,0,1,0
802,1493597409000000000,0,0,0,0,69.99,0,1,0
803,1493597410000000000,0,0,0,0,47.85,0,1,0
804,1493597410000000000,0,0,0,0,59.9,0,1,0
805,1493597410000000000,0,0,0,0,174.88,0,1,0
806,1493597411000000000,0,0,0,0,19.98,0,1,0
807,1493597411000000000,0,0,0,0,99.0,0,1,0
808,1493597411000000000,0,0,0,0,8.38,0,1,0
809,1493597414000000000,0,0,0,0,2.68,0,1,0
810,1493597414000000000,0,0,0,0,21.5,0,1,0
811,1493597417000000000,0,0,0,0,12.99,0,1,0
812,1493597419000000000,0,0,0,0,24.9,0,1,0
813,1493597419000000000,0,0,0,0,25.99,0,1,0
814,1493597423000000000,0,0,0,0,105.16,0,1,0
815,1493597423000000000,0,0,0,0,1.98,0,1,0
816,1493597423000000000,0,0,0,0,1.0,0,1,0
817,1493597424000000000,0,0,0,0,1.78,0,1,0
818,1493597424000000000,0,0,0,0,9.99,0,1,0
819,1493597426000000000,0,0,0,0,30.5,0,1,0
820,1493597426000000000,0,0,0,0,10.99,0,1,0
821,1493597428000000000,0,0,0,0,56.0,0,1,0
822,1493597429000000000,0,0,0,0,4.0,0,1,0
823,1493597430000000000,0,0,0,0,223.25,0,1,0
824,1493597430000000000,0,0,0,0,1.98,0,1,0
825,1493597430000000000,0,0,0,0,79.0,0,1,0
826,1493597431000000000,0,0,0,0,16.98,0,1,0
827,1493597431000000000,0,0,0,0,57.64,0,1,0
828,1493597431000000000,0,0,0,0,1.0,0,1,0
829,1493597433000000000,0,0,0,0,29.35,0,1,0
830,1493597433000000000,0,0,0,0,24.99,0,1,0
831,1493597434000000000,0,0,0,0,29.9,0,1,0
832,1493597434000000000,0,0,0,0,68.7,0,1,0
833,1493597436000000000,0,0,0,0,32.51,0,1,0
834,1493597436000000000,0,0,0,0,29.48,0,1,0
835,1493597436000000000,0,0,0,0,2.5,0,1,0
836,1493597436000000000,0,0,0,0,37.99,0,1,0
837,1493597437000000000,0,0,0,0,4.88,0,1,0
838,1493597438000000000,0,0,0,0,5.26,0,1,0
839,1493597438000000000,0,0,0,0,25.98,0,1,0
840,1493597439000000000,0,0,0,0,54.8,0,1,0
841,1493597440000000000,0,0,0,0,125.86,0,1,0
842,1493597442000000000,0,0,0,0,75.93,0,1,0
843,1493597443000000000,0,0,0,0,589.21,0,1,0
844,1493597443000000000,0,0,0,0,13.99,0,1,0
845,1493597446000000000,0,0,0,0,1.79,0,1,0
846,1493597446000000000,0,0,0,0,114.34,0,1,0
847,1493597446000000000,0,0,0,0,204.0,0,1,0
848,1493597446000000000,0,0,0,0,1.18,0,1,0
849,1493597447000000000,0,0,0,0,18.56,0,1,0
850,1493597447000000000,0,0,0,0,23.43,0,1,0
851,1493597447000000000,0,0,0,0,8.99,0,1,0
852,1493597448000000000,0,0,0,0,28.14,0,1,0
853,1493597448000000000,0,0,0,0,0.77,0,1,0
854,1493597449000000000,0,0,0,0,4.52,0,1,0
855,1493597449000000000,0,0,0,0,12.0,0,1,0
856,1493597450000000000,0,0,0,0,4.95,0,1,0
857,1493597451000000000,0,0,0,0,1.0,0,1,0
858,1493597451000000000,0,0,0,0,4.2,0,1,0
859,1493597451000000000,0,0,0,0,4.99,0,1,0
860,1493597454000000000,0,0,0,0,9.9,0,1,0
861,1493597454000000000,0,0,0,0,0.05,0,1,0
862,1493597454000000000,0,0,0,0,15.79,0,1,0
863,1493597454000000000,0,0,0,0,1.0,0,1,0
864,1493597455000000000,0,0,0,0,24.9,0,1,0
865,1493597456000000000,0,0,0,0,158.0,0,1,0
866,1493597456000000000,0,0,0,0,7.04,0,1,0
867,1493597456000000000,0,0,0,0,8.99,0,1,0
868,1493597456000000000,0,0,0,0,1602.99,0,1,0
869,1493597457000000000,0,0,0,0,1.0,0,1,0
870,1493597458000000000,0,0,0,0,1.78,0,1,0
871,1493597459000000000,0,0,0,0,8.9,0,1,0
872,1493597459000000000,0,0,0,0,117.28,0,1,0
873,1493597460000000000,0,0,0,0,15.0,0,1,0
874,1493597461000000000,0,0,0,0,99.0,0,1,0
875,1493597463000000000,0,0,0,0,19.54,0,1,0
876,1493597464000000000,0,0,0,0,60.0,0,1,0
877,1493597465000000000,0,0,0,0,73.0,0,1,0
878,1493597466000000000,0,0,0,0,0.05,0,1,0
879,1493597466000000000,0,0,0,0,13.99,0,1,0
880,1493597466000000000,0,0,0,0,64.63,0,1,0
881,1493597466000000000,0,0,0,0,47.76,0,1,0
882,1493597466000000000,0,0,0,0,3.58,0,1,0
883,1493597467000000000,0,0,0,0,24.9,0,1,0
884,1493597468000000000,0,0,0,0,3.1,0,1,0
885,1493597468000000000,0,0,0,0,1.98,0,1,0
886,1493597470000000000,0,0,0,0,57.7,0,1,0
887,1493597470000000000,0,0,0,0,17.68,0,1,0
888,1493597471000000000,0,0,0,0,42.56,0,1,0
889,1493597472000000000,0,0,0,0,7.95,0,1,0
890,1493597472000000000,0,0,0,0,0.89,0,1,0
891,1493597472000000000,0,0,0,0,94.86,0,1,0
892,1493597472000000000,0,0,0,0,0.05,0,1,0
893,1493597474000000000,0,0,0,0,22.0,0,1,0
894,1493597474000000000,0,0,0,0,0.92,0,1,0
895,1493597474000000000,0,0,0,0,24.9,0,1,0
896,1493597476000000000,0,0,0,0,39.05,0,1,0
897,1493597477000000000,0,0,0,0,32.14,0,1,0
898,1493597477000000000,0,0,0,0,16.31,0,1,0
899,1493597477000000000,0,0,0,0,0.89,0,1,0
900,1493597478000000000,0,0,0,0,15.8,0,1,0
901,1493597479000000000,0,0,0,0,0.05,0,1,0
902,1493597479000000000,0,0,0,0,25.39,0,1,0
903,1493597480000000000,0,0,0,0,24.9,0,1,0
904,1493597480000000000,0,0,0,0,89.95,0,1,0
905,1493597481000000000,0,0,0,0,9.99,0,1,0
906,1493597483000000000,0,0,0,0,287.57,0,1,0
907,1493597484000000000,0,0,0,0,9.99,0,1,0
908,1493597485000000000,0,0,0,0,8.91,0,1,0
909,1493597485000000000,0,0,0,0,217.0,0,1,0
910,1493597485000000000,0,0,0,0,1.0,0,1,0
911,1493597487000000000,0,0,0,0,53.54,0,1,0
912,1493597488000000000,0,0,0,0,64.99,0,1,0
913,1493597491000000000,0,0,0,0,0.05,0,1,0
914,1493597492000000000,0,0,0,0,60.0,0,1,0
915,1493597492000000000,0,0,0,0,10.99,0,1,0
916,1493597492000000000,0,0,0,0,1.98,0,1,0
917,1493597493000000000,0,0,0,0,0.85,0,1,0
918,1493597493000000000,0,0,0,0,24.9,0,1,0
919,1493597494000000000,0,0,0,0,64.0,0,1,0
920,1493597494000000000,0,0,0,0,18.0,0,1,0
921,1493597494000000000,0,0,0,0,17.24,0,1,0
922,1493597496000000000,0,0,0,0,22.61,0,1,0
923,1493597496000000000,0,0,0,0,18.56,0,1,0
924,1493597499000000000,0,0,0,0,23.43,0,1,0
925,1493597499000000000,0,0,0,0,15.38,0,1,0
926,1493597501000000000,0,0,0,0,171.32,0,1,0
927,1493597502000000000,0,0,0,0,143.9,0,1,0
928,1493597504000000000,0,0,0,0,24.38,0,1,0
929,1493597504000000000,0,0,0,0,1.29,0,1,0
930,1493597505000000000,0,0,0,0,4.99,0,1,0
931,1493597505000000000,0,0,0,0,6.55,0,1,0
932,1493597505000000000,0,0,0,0,1.0,0,1,0
933,1493597507000000000,0,0,0,0,25.0,0,1,0
934,1493597508000000000,0,0,0,0,9.87,0,1,0
935,1493597510000000000,0,0,0,0,25.0,0,1,0
936,1493597511000000000,0,0,0,0,0.0,0,1,0
937,1493597511000000000,0,0,0,0,12.15,0,1,0
938,1493597511000000000,0,0,0,0,0.77,0,1,0
939,1493597513000000000,0,0,0,0,13.98,0,1,0
940,1493597513000000000,0,0,0,0,33.99,0,1,0
941,1493597514000000000,0,0,0,0,24.95,0,1,0
942,1493597514000000000,0,0,0,0,0.89,0,1,0
943,1493597515000000000,0,0,0,0,69.97,0,1,0
944,1493597516000000000,0,0,0,0,8.99,0,1,0
945,1493597517000000000,0,0,0,0,5.0,0,1,0
946,1493597518000000000,0,0,0,0,9.99,0,1,0
947,1493597518000000000,0,0,0,0,9.48,0,1,0
948,1493597518000000000,0,0,0,0,467.74,0,1,0
949,1493597519000000000,0,0,0,0,8.96,0,1,0
950,1493597519000000000,0,0,0,0,51.45,0,1,0
951,1493597520000000000,0,0,0,0,5.0,0,1,0
952,1493597521000000000,0,0,0,0,1.46,0,1,0
953,1493597521000000000,0,0,0,0,5.0,0,1,0
954,1493597522000000000,0,0,0,0,767.7,0,1,0
955,1493597522000000000,0,0,0,0,87.47,0,1,0
956,1493597523000000000,0,0,0,0,131.95,0,1,0
957,1493597523000000000,0,0,0,0,179.84,0,1,0
958,1493597525000000000,0,0,0,0,0.76,0,1,0
959,1493597526000000000,0,0,0,0,9.44,0,1,0
960,1493597526000000000,0,0,0,0,8.99,0,1,0
961,1493597528000000000,0,0,0,0,4.49,0,1,0
962,1493597529000000000,0,0,0,0,13.94,0,1,0
963,1493597529000000000,0,0,0,0,1.98,0,1,0
964,1493597530000000000,0,0,0,0,500.0,0,1,0
965,1493597530000000000,0,0,0,0,5.45,0,1,0
966,1493597531000000000,0,0,0,0,9.95,0,1,0
967,1493597534000000000,0,0,0,0,0.89,0,1,0
968,1493597534000000000,0,0,0,0,94.65,0,1,0
969,1493597534000000000,0,0,0,0,0.89,0,1,0
970,1493597535000000000,0,0,0,0,10.38,0,1,0
971,1493597535000000000,0,0,0,0,15.15,0,1,0
972,1493597536000000000,0,0,0,0,25.3,0,1,0
973,1493597537000000000,0,0,0,0,1.98,0,1,0
974,1493597537000000000,0,0,0,0,25.85,0,1,0
975,1493597538000000000,0,0,0,0,220.28,0,1,0
976,1493597539000000000,0,0,0,0,9.99,0,1,0
977,1493597541000000000,0,0,0,0,294.95,0,1,0
978,1493597541000000000,0,0,0,0,29.99,0,1,0
979,1493597541000000000,0,0,0,0,8.12,0,1,0
980,1493597542000000000,0,0,0,0,25.95,0,1,0
981,1493597542000000000,0,0,0,0,11.98,0,1,0
982,1493597542000000000,0,0,0,0,16.5,0,1,0
983,1493597542000000000,0,0,0,0,11.5,0,1,0
984,1493597543000000000,0,0,0,0,153.0,0,1,0
985,1493597544000000000,0,0,0,0,138.0,0,1,0
986,1493597544000000000,0,0,0,0,0.1,0,1,0
987,1493597545000000000,0,0,0,0,1.29,0,1,0
988,1493597546000000000,0,0,0,0,47.9,0,1,0
989,1493597547000000000,0,0,0,0,16.18,0,1,0
990,1493597548000000000,0,0,0,0,82.39,0,1,0
991,1493597549000000000,0,0,0,0,354.85,0,1,0
992,1493597550000000000,0,0,0,0,15.37,0,1,0
993,1493597550000000000,0,0,0,0,5.91,0,1,0
